Unnamed: 0,uid,dateTime,deviceId,lat,long,pm1_0,pm2_5,pm10
10764,9ebb305e-e589-4d0d-a5b1-62ff35245aff,2021-01-06 01:55:54+05:30,0000000024568afd,28.579432,77.22964499999998,75.0,115.0,120.0
10773,c3e11d2c-b44a-4608-985d-05ceafe2eb47,2021-01-06 01:55:57+05:30,0000000024568afd,28.579432,77.229652,76.0,117.0,125.0
10780,85dd3d94-0721-454d-9fa8-f633c3696e5e,2021-01-06 01:56:00+05:30,0000000024568afd,28.579435,77.229683,75.0,115.0,126.0
10792,5c9b3e46-d4b0-4f52-8327-ecf47205a5b5,2021-01-06 01:56:03+05:30,0000000024568afd,28.579432,77.229683,74.0,110.0,119.0
10798,2cc5038c-fa8b-405a-9a88-85485a04fb9d,2021-01-06 01:56:06+05:30,0000000024568afd,28.579432,77.229698,74.0,106.0,116.0
10809,bacfce0c-dc7f-4453-97dd-daf5f9333bfc,2021-01-06 01:56:09+05:30,0000000024568afd,28.579435,77.229713,74.0,105.0,114.0
10842,8f7c3061-d859-4475-a666-1d63e470ca57,2021-01-06 01:56:21+05:30,0000000024568afd,28.579432,77.22966,76.0,114.0,117.0
10850,a82f71cd-5635-4b31-a195-8f7aeaa82725,2021-01-06 01:56:24+05:30,0000000024568afd,28.579435,77.229713,73.0,110.0,114.0
10858,9c43c690-aa44-409e-80e7-46a175420d8e,2021-01-06 01:56:27+05:30,0000000024568afd,28.579441,77.22973250000003,73.0,113.0,117.0
10863,0aa0d0c0-71a3-4d3c-b4b3-c38bdc7123e0,2021-01-06 01:56:30+05:30,0000000024568afd,28.579447,77.229752,74.0,114.0,120.0
10876,04da8c9b-a66c-4180-9e7f-73fc58c4ca13,2021-01-06 01:56:33+05:30,0000000024568afd,28.579447,77.229759,72.0,112.0,118.0
10888,2d5e6354-11cf-4320-8038-bfbc3e1c319e,2021-01-06 01:56:36+05:30,0000000024568afd,28.579447,77.22981999999998,74.0,115.0,125.0
10896,0970863b-b210-4986-a495-9e3fa8ae34fb,2021-01-06 01:56:39+05:30,0000000024568afd,28.579451,77.22981999999998,75.0,113.0,122.0
10911,99b0abd6-04f8-4c40-ab6d-fb9b7078676b,2021-01-06 01:56:45+05:30,0000000024568afd,28.579443,77.229782,75.0,109.0,117.0
10924,b56366c5-7787-4da7-a792-0c0f00f244be,2021-01-06 01:56:48+05:30,0000000024568afd,28.579443,77.229805,73.0,107.0,115.0
10931,e386f8ef-48bf-44a5-9bde-32818c64bb2b,2021-01-06 01:56:51+05:30,0000000024568afd,28.579447,77.229805,74.0,108.0,115.0
10940,92f65aee-aa1d-41f2-b098-1ccad03d872e,2021-01-06 01:56:54+05:30,0000000024568afd,28.579456,77.22979000000002,73.0,105.0,113.0
10975,cf6cd733-88a7-440c-8922-3300e54ffb3a,2021-01-06 01:57:06+05:30,0000000024568afd,28.579424,77.229851,72.0,106.0,114.0
10984,4cc4af3c-9e28-492d-b199-64d5ef94d3d5,2021-01-06 01:57:09+05:30,0000000024568afd,28.579414,77.229843,70.0,105.0,111.0
10991,8f4a00a0-10e6-4321-a7fc-c38e0be2b738,2021-01-06 01:57:12+05:30,0000000024568afd,28.579411,77.229851,69.0,103.0,109.0
11001,354f0b1f-53f8-40a1-a44f-32b7d5e43372,2021-01-06 01:57:15+05:30,0000000024568afd,28.579411,77.229866,68.0,99.0,107.0
11009,8b0989ca-e8f8-41c6-bf22-50c068a6fef0,2021-01-06 01:57:18+05:30,0000000024568afd,28.579414,77.229843,69.0,100.0,107.0
11018,aee05e45-cf4a-414d-89d5-a5261ca482f5,2021-01-06 01:57:21+05:30,0000000024568afd,28.5794125,77.2298395,69.0,105.0,111.0
11028,fefa4396-ed5b-4bbd-8721-40f355b6d2b5,2021-01-06 01:57:24+05:30,0000000024568afd,28.579411,77.22983599999998,70.0,103.0,109.0
11039,508c9a32-2f40-4f36-9fc5-ea6f62487147,2021-01-06 01:57:27+05:30,0000000024568afd,28.579414,77.22983599999998,73.0,111.0,117.0
11047,d0ba4f40-0f65-4a01-bc40-7b9591d344f1,2021-01-06 01:57:30+05:30,0000000024568afd,28.579418,77.229866,73.0,114.0,117.0
11856,14623322-e6d4-4da9-ad6e-97747590dbb1,2021-01-06 02:02:38+05:30,0000000024568afd,28.579313,77.230125,75.0,115.0,120.0
11864,134f408e-d3b1-4d35-bc13-877b8e7c3611,2021-01-06 02:02:41+05:30,0000000024568afd,28.579306,77.230141,79.0,118.0,121.0
11873,eab48ade-a2c8-4d47-b1ce-44a8a2ef5e56,2021-01-06 02:02:44+05:30,0000000024568afd,28.579306,77.230141,81.0,122.0,129.0
11880,4952f360-f5fe-4c2e-81dd-6ff3282fe2c3,2021-01-06 02:02:47+05:30,0000000024568afd,28.579306,77.230141,81.0,121.0,129.0
11886,082b353f-d0fc-4efe-ba4c-3a27415fc5a2,2021-01-06 02:02:50+05:30,0000000024568afd,28.579306,77.230133,77.0,115.0,122.0
11893,9a22927c-d546-4788-81e9-64a7be86f085,2021-01-06 02:02:53+05:30,0000000024568afd,28.579302,77.230133,79.0,117.0,124.0
11899,56092d1e-4cef-47e7-9930-92f222749d08,2021-01-06 02:02:56+05:30,0000000024568afd,28.57929600000001,77.230125,78.0,117.0,121.0
11909,1160ea59-288f-435a-8a5b-89f0ac6fcabb,2021-01-06 02:02:59+05:30,0000000024568afd,28.579302,77.230125,79.0,120.0,126.0
11916,2e5e5bcf-86ce-4bef-a287-80a64fbf569c,2021-01-06 02:03:02+05:30,0000000024568afd,28.579292,77.230148,77.0,117.0,120.0
11925,dcf86273-41bc-4fb2-98b7-272a31190384,2021-01-06 02:03:05+05:30,0000000024568afd,28.5792854,77.230148,77.0,115.0,119.0
11931,85e712d7-0d19-422d-bee6-cbd6e5078e8f,2021-01-06 02:03:07+05:30,0000000024568afd,28.579281,77.230148,77.0,114.0,119.0
11937,a5c80aba-4ba9-43b2-8f95-5dd91b6f8b11,2021-01-06 02:03:10+05:30,0000000024568afd,28.579285,77.230133,74.0,111.0,118.0
11947,5f8858fe-c7b0-488b-943a-416baf25421f,2021-01-06 02:03:13+05:30,0000000024568afd,28.5792868,77.230142,74.0,110.0,116.0
11952,332188dc-b9e4-4b5b-b146-dc9616a56f73,2021-01-06 02:03:15+05:30,0000000024568afd,28.579288,77.230148,74.0,112.0,118.0
