Unnamed: 0,uid,dateTime,deviceId,lat,long,pm1_0,pm2_5,pm10
32,9fee13dc-5b28-4eec-848f-0abb106fb4b7,2021-01-02 00:00:10+05:30,0000000024568afd,28.579098,77.23164399999997,242.0,445.0,478.0
43,f49ba7e2-c63b-481c-a410-6c82b26cf8aa,2021-01-02 00:00:13+05:30,0000000024568afd,28.579187,77.23159,241.0,442.0,476.0
51,5f4c6d6b-0b1e-4f20-a878-017d831cb8a6,2021-01-02 00:00:16+05:30,0000000024568afd,28.579264,77.23155200000002,242.0,447.0,482.0
62,116423b3-f4e9-421c-924a-aac876bf045d,2021-01-02 00:00:19+05:30,0000000024568afd,28.579306,77.231453,240.0,441.0,480.0
72,369cc167-9785-4382-8598-68d31ea41272,2021-01-02 00:00:22+05:30,0000000024568afd,28.579342,77.231339,240.0,442.0,481.0
82,013e576b-ec4b-4c39-b0d1-0c6e192807cc,2021-01-02 00:00:25+05:30,0000000024568afd,28.579346,77.231201,240.0,440.0,474.0
94,f4ae9c34-64b2-4450-b5b0-f05a151e82c8,2021-01-02 00:00:28+05:30,0000000024568afd,28.57938020000001,77.2310228,241.0,443.0,467.0
103,b9fb0cd6-22dd-4d5f-b847-fd07cd189992,2021-01-02 00:00:30+05:30,0000000024568afd,28.57940300000001,77.23090400000002,245.0,446.0,469.0
115,4097d4b2-e40c-4203-b9ac-309e94b68d50,2021-01-02 00:00:33+05:30,0000000024568afd,28.579407,77.230721,244.0,446.0,468.0
121,e2d69b7c-186e-413e-9c07-ad0539fb8388,2021-01-02 00:00:36+05:30,0000000024568afd,28.57941790909091,77.23052954545454,246.0,447.0,470.0
131,fcf65975-0ecf-4ae6-afc7-2e5758c190c1,2021-01-02 00:00:38+05:30,0000000024568afd,28.57942518181818,77.23040190909092,243.0,445.0,472.0
139,00bafbb6-45a6-4754-8850-45231f2447c8,2021-01-02 00:00:41+05:30,0000000024568afd,28.57943609090909,77.23021045454546,249.0,457.0,485.0
151,7877307d-7b9c-4bad-8e58-c9f068d05f08,2021-01-02 00:00:44+05:30,0000000024568afd,28.579447,77.230019,247.0,447.0,473.0
158,db15a512-e574-4241-b583-bacd6df67c47,2021-01-02 00:00:47+05:30,0000000024568afd,28.57947750000001,77.22982049999997,246.0,445.0,469.0
169,70b168cf-2d82-4a88-a5b8-56e2463d3d98,2021-01-02 00:00:50+05:30,0000000024568afd,28.579508,77.22962199999998,245.0,445.0,467.0
184,466a04f0-b4a9-45d6-b0ee-ba67a97b1308,2021-01-02 00:00:53+05:30,0000000024568afd,28.579506,77.22941599999999,247.0,443.0,467.0
194,4586f0e1-6ac1-4a2a-a035-2f543f23dd7b,2021-01-02 00:00:56+05:30,0000000024568afd,28.579504,77.22921,245.0,442.0,460.0
206,2c75deae-00f3-47ca-be0b-80a3e5be5940,2021-01-02 00:00:59+05:30,0000000024568afd,28.579485,77.228981,248.0,443.0,460.0
217,d0862bd7-a401-4354-92e2-1ed774fab14c,2021-01-02 00:01:02+05:30,0000000024568afd,28.579443,77.22876,248.0,443.0,466.0
228,7ca9c24f-973f-4932-8136-6ec805b67eca,2021-01-02 00:01:05+05:30,0000000024568afd,28.579432,77.228546,251.0,449.0,471.0
239,eb143776-3c49-4355-852a-06ec4ab2eecf,2021-01-02 00:01:08+05:30,0000000024568afd,28.57942428571429,77.22834328571426,251.0,448.0,471.0
246,3f68cf95-bb66-440a-8038-10d543bfe0d3,2021-01-02 00:01:10+05:30,0000000024568afd,28.579419142857148,77.22820814285714,250.0,451.0,474.0
253,536e31e3-8fca-41f3-876c-89bdf8f9b647,2021-01-02 00:01:12+05:30,0000000024568afd,28.579414,77.228073,250.0,447.0,473.0
266,72295ae2-50fb-4aac-9826-b11ae19fab30,2021-01-02 00:01:15+05:30,0000000024568afd,28.57940300000001,77.227898,249.0,446.0,474.0
277,8aa606ff-c779-4c5c-b49e-623f6a6cc4ca,2021-01-02 00:01:18+05:30,0000000024568afd,28.579390000000004,77.227753,251.0,447.0,469.0
285,7959fb6a-53ac-4137-b849-420f800b2776,2021-01-02 00:01:21+05:30,0000000024568afd,28.579390000000004,77.22760799999998,247.0,441.0,467.0
296,8e3bc591-afbd-4fa6-9d77-6b2a25d09ea7,2021-01-02 00:01:24+05:30,0000000024568afd,28.5793852,77.2274616,248.0,441.0,467.0
305,433a8d0e-ad52-4f87-a560-69168286411f,2021-01-02 00:01:26+05:30,0000000024568afd,28.579382,77.227364,247.0,439.0,466.0
314,2fb062ea-e14a-4f5b-ac2e-4a576f8e1b67,2021-01-02 00:01:29+05:30,0000000024568afd,28.579357,77.227242,247.0,440.0,467.0
328,d0847814-7037-4759-ab2c-9b6454a305dc,2021-01-02 00:01:32+05:30,0000000024568afd,28.579338,77.227142,247.0,447.0,473.0
335,a6341145-6f0c-4f73-a16e-d260dec482cb,2021-01-02 00:01:35+05:30,0000000024568afd,28.579329,77.22706600000002,246.0,448.0,474.0
346,2912368a-a92a-4488-a97f-e89ab3fc5f74,2021-01-02 00:01:38+05:30,0000000024568afd,28.5792985,77.227051,246.0,454.0,484.0
357,a29a1d6e-c03b-4f39-acec-b4bd3f38ccc3,2021-01-02 00:01:41+05:30,0000000024568afd,28.579268,77.227036,246.0,450.0,477.0
368,30669d7e-dc53-43c8-bbd2-595dc76c1763,2021-01-02 00:01:44+05:30,0000000024568afd,28.5792885,77.22703200000002,246.0,453.0,481.0
