Unnamed: 0,uid,dateTime,deviceId,lat,long,pm1_0,pm2_5,pm10
31250,3d0b7520-c22d-4a2f-859a-6dc7b57d2b42,2021-01-03 05:07:37+05:30,0000000024568afd,28.580118,77.225189,168.0,315.0,332.0
31258,6418a781-7c60-4504-987d-ca8078a6ce7d,2021-01-03 05:07:40+05:30,0000000024568afd,28.580107,77.225151,168.0,310.0,329.0
31266,f0bf2c18-2a9c-4959-9622-e48023591678,2021-01-03 05:07:43+05:30,0000000024568afd,28.580107,77.225166,168.0,310.0,330.0
31272,9d9e6223-3138-4e9d-8138-5633ea41ae5b,2021-01-03 05:07:46+05:30,0000000024568afd,28.58009,77.22511300000002,169.0,307.0,331.0
31282,f7d0b52b-0c80-4222-9785-369d010716d5,2021-01-03 05:07:49+05:30,0000000024568afd,28.580067,77.225075,169.0,305.0,331.0
31290,a614e9dd-6124-4b61-972e-e552161d9cc9,2021-01-03 05:07:52+05:30,0000000024568afd,28.5800705,77.22509000000002,169.0,308.0,336.0
31297,3b28d284-5049-41c8-9e0f-0af0d2d56471,2021-01-03 05:07:55+05:30,0000000024568afd,28.580074,77.225105,169.0,316.0,340.0
31306,3535449a-b6e3-4694-aaa2-b43be5539c94,2021-01-03 05:07:58+05:30,0000000024568afd,28.5800812,77.22512359999997,170.0,317.0,342.0
31310,8fc621d7-f3df-4bbf-b74b-c4c7dc982c33,2021-01-03 05:08:00+05:30,0000000024568afd,28.580086,77.22513599999998,169.0,315.0,339.0
31319,8e03ace0-5b38-490d-a5d5-64861f493137,2021-01-03 05:08:03+05:30,0000000024568afd,28.580082,77.225143,168.0,316.0,344.0
31327,a717eeb6-07e2-46fd-8411-0f197a36c3bd,2021-01-03 05:08:06+05:30,0000000024568afd,28.580078000000004,77.225151,171.0,325.0,353.0
31335,1f1d5b36-5659-4c50-b277-3655fa898cd3,2021-01-03 05:08:09+05:30,0000000024568afd,28.5800828,77.22514620000003,170.0,322.0,346.0
31338,0d518004-0e5c-486c-bfd7-dbed6abac617,2021-01-03 05:08:11+05:30,0000000024568afd,28.580086,77.225143,169.0,322.0,344.0
31348,a024cc15-7575-49ba-9d31-f6f9d16499fc,2021-01-03 05:08:14+05:30,0000000024568afd,28.5800836,77.2251478,169.0,313.0,334.0
31354,348c2d3b-ed09-4911-8d13-75e1f34e982d,2021-01-03 05:08:16+05:30,0000000024568afd,28.580082,77.225151,169.0,313.0,336.0
31360,04ce047a-f104-4db5-8e91-061627cfc740,2021-01-03 05:08:19+05:30,0000000024568afd,28.58008,77.2251625,169.0,307.0,329.0
31368,3bba4685-6225-4e39-ac17-3473643686a8,2021-01-03 05:08:22+05:30,0000000024568afd,28.580078000000004,77.225174,170.0,307.0,327.0
31375,73b73827-dd58-4bff-937c-5ee494759f47,2021-01-03 05:08:25+05:30,0000000024568afd,28.580078000000004,77.225166,170.0,307.0,327.0
31383,7f3e044b-6aff-4738-8167-3154e467ae00,2021-01-03 05:08:28+05:30,0000000024568afd,28.580078000000004,77.225166,172.0,307.0,327.0
31388,76ecbc97-428c-497b-9d5f-4018cea5eaa7,2021-01-03 05:08:31+05:30,0000000024568afd,28.580078000000004,77.22517036363638,172.0,304.0,324.0
31395,e82f6ddd-99ce-4ddf-b4b2-808e039920b4,2021-01-03 05:08:33+05:30,0000000024568afd,28.580078000000004,77.22517327272728,173.0,306.0,331.0
31400,611f92b1-ce17-4251-937f-8efdf2ff932d,2021-01-03 05:08:36+05:30,0000000024568afd,28.580078000000004,77.22517763636363,172.0,307.0,333.0
31405,8b5f48cc-888a-4145-8bda-ed38236cf5e5,2021-01-03 05:08:39+05:30,0000000024568afd,28.580078000000004,77.22518199999998,171.0,306.0,333.0
31414,b3497f1a-8c2b-40ca-9f00-2b9c074a22f0,2021-01-03 05:08:42+05:30,0000000024568afd,28.580078000000004,77.225178,167.0,300.0,328.0
31423,8292c5df-e85e-418b-ade4-ac5152c2d9dc,2021-01-03 05:08:45+05:30,0000000024568afd,28.580078000000004,77.225174,178.0,318.0,345.0
31430,8eb7751f-1557-41a4-9fe0-b10fd57151b9,2021-01-03 05:08:48+05:30,0000000024568afd,28.580078000000004,77.225166,177.0,318.0,345.0
31436,bb5087f2-a707-40c7-b303-9947a68154fe,2021-01-03 05:08:51+05:30,0000000024568afd,28.5800756,77.2251708,170.0,311.0,330.0
31442,21a77ece-9d20-4b66-acfb-7742ba6b3c14,2021-01-03 05:08:53+05:30,0000000024568afd,28.580074,77.225174,170.0,313.0,333.0
31451,86b3e46d-a61f-4663-ad34-cac0e5968b57,2021-01-03 05:08:56+05:30,0000000024568afd,28.580074,77.22516920000002,170.0,315.0,337.0
31456,1164e84a-098d-498a-a7e8-ad227b916d3a,2021-01-03 05:08:58+05:30,0000000024568afd,28.580074,77.225166,171.0,318.0,342.0
31464,b59e0e1c-b50b-4d41-87ff-35bdfe356524,2021-01-03 05:09:01+05:30,0000000024568afd,28.580074,77.225174,170.0,317.0,339.0
31471,39022015-0cb5-45a2-8886-e969df6468db,2021-01-03 05:09:04+05:30,0000000024568afd,28.580069800000004,77.2251878,169.0,317.0,339.0
31476,f143de86-71d5-452b-941b-929404db1e63,2021-01-03 05:09:06+05:30,0000000024568afd,28.580067,77.225197,171.0,317.0,338.0
31482,01d2ab9c-a66b-46ed-b4f8-38a3f9d2115a,2021-01-03 05:09:09+05:30,0000000024568afd,28.580067,77.225204,173.0,320.0,343.0
31486,fef8838a-da18-4433-b0fb-22c73cfa5478,2021-01-03 05:09:12+05:30,0000000024568afd,28.580061,77.225204,172.0,315.0,336.0
31494,ff801415-263a-4dce-a4c5-5ce2453d4f24,2021-01-03 05:09:15+05:30,0000000024568afd,28.580061,77.225212,173.0,316.0,339.0
